Date,Open,High,Low,Close,Adj Close,Volume
2019-06-29,0.053280,0.059518,0.052336,0.059518,0.059518,26726247
2019-06-30,0.059631,0.059770,0.051862,0.052215,0.052215,14119430
2019-07-01,0.052215,0.056991,0.051703,0.054457,0.054457,19919716
2019-07-02,0.054484,0.054657,0.048327,0.052314,0.052314,23007100
2019-07-03,0.051962,0.058673,0.050040,0.055236,0.055236,32895443
2019-07-04,0.055315,0.058931,0.052148,0.052408,0.052408,18220012
2019-07-05,0.052338,0.053061,0.050106,0.050782,0.050782,15403398
2019-07-06,0.050642,0.052047,0.049831,0.050392,0.050392,10205081
2019-07-07,0.050303,0.052559,0.050164,0.051553,0.051553,7428108
2019-07-08,0.051419,0.052725,0.047380,0.048171,0.048171,18885768
2019-07-09,0.048132,0.051782,0.045845,0.049683,0.049683,21004949
2019-07-10,0.050556,0.051142,0.044241,0.044722,0.044722,17198346
2019-07-11,0.044727,0.045591,0.039525,0.039761,0.039761,13540587
2019-07-12,0.039792,0.049442,0.038076,0.047247,0.047247,23951633
2019-07-13,0.047241,0.053887,0.046558,0.050490,0.050490,36383349
2019-07-14,0.050397,0.051024,0.041798,0.042960,0.042960,18324962
2019-07-15,0.043341,0.043390,0.040610,0.042157,0.042157,12726783
2019-07-16,0.042079,0.043367,0.037406,0.038764,0.038764,10551348
2019-07-17,0.038541,0.044170,0.038238,0.041128,0.041128,18412118
2019-07-18,0.041445,0.043611,0.039282,0.043100,0.043100,11942128
2019-07-19,0.043100,0.044912,0.041384,0.043892,0.043892,9315881
2019-07-20,0.043902,0.049976,0.043594,0.048724,0.048724,16232703
2019-07-21,0.048785,0.050783,0.045450,0.050728,0.050728,15620422
2019-07-22,0.050684,0.054240,0.049324,0.052028,0.052028,35023125
2019-07-23,0.052305,0.052629,0.045076,0.045090,0.045090,20205060
2019-07-24,0.045090,0.048748,0.042459,0.048730,0.048730,17686962
2019-07-25,0.048895,0.049148,0.046274,0.047622,0.047622,17021493
2019-07-26,0.047419,0.047662,0.045292,0.046768,0.046768,13640826
2019-07-27,0.046768,0.050653,0.044278,0.046108,0.046108,14745859
2019-07-28,0.046035,0.048268,0.044990,0.046630,0.046630,15387782
2019-07-29,0.046610,0.047438,0.044413,0.045366,0.045366,12784904
2019-07-30,0.045337,0.045337,0.042552,0.043386,0.043386,12411534
2019-07-31,0.043121,0.044091,0.042001,0.043041,0.043041,12650779
2019-08-01,0.043062,0.043807,0.040883,0.041844,0.041844,11815588
2019-08-02,0.041813,0.042952,0.040599,0.042519,0.042519,12201491
2019-08-03,0.042512,0.042884,0.041784,0.042639,0.042639,7694723
2019-08-04,0.042840,0.043280,0.040055,0.040796,0.040796,9870917
2019-08-05,0.040771,0.042658,0.040008,0.042022,0.042022,17590341
2019-08-06,0.041989,0.042711,0.039447,0.040239,0.040239,14351761
2019-08-07,0.040199,0.040956,0.038825,0.039200,0.039200,12794555
2019-08-08,0.039200,0.040076,0.037903,0.038212,0.038212,10072433
2019-08-09,0.038677,0.040987,0.036417,0.039076,0.039076,16693842
2019-08-10,0.039076,0.040958,0.038175,0.039767,0.039767,16181430
2019-08-11,0.039768,0.040364,0.038185,0.038325,0.038325,12538891
2019-08-12,0.038499,0.038884,0.037341,0.037798,0.037798,8140192
2019-08-13,0.037795,0.037956,0.036098,0.036849,0.036849,11561442
2019-08-14,0.036827,0.036955,0.034107,0.034176,0.034176,12239903
2019-08-15,0.034176,0.035542,0.033042,0.035173,0.035173,9587566
2019-08-16,0.035199,0.035476,0.032430,0.033005,0.033005,9469386
2019-08-17,0.033014,0.033372,0.032168,0.032642,0.032642,5607778
2019-08-18,0.032560,0.034827,0.031900,0.033964,0.033964,9384099
2019-08-19,0.033955,0.035214,0.033405,0.033750,0.033750,12695110
2019-08-20,0.033750,0.035004,0.033176,0.034698,0.034698,10376201
2019-08-21,0.034698,0.034819,0.032075,0.033764,0.033764,11557048
2019-08-22,0.033725,0.034628,0.032403,0.034237,0.034237,9778301
2019-08-23,0.034237,0.040613,0.034007,0.039698,0.039698,27355057
2019-08-24,0.039711,0.041586,0.037719,0.038934,0.038934,29616192
2019-08-25,0.039017,0.039824,0.035836,0.036412,0.036412,19447178
2019-08-26,0.036402,0.036970,0.035604,0.036119,0.036119,14125528
2019-08-27,0.036364,0.038132,0.035759,0.036112,0.036112,14912411
2019-08-28,0.036016,0.036016,0.031817,0.032141,0.032141,14941585
2019-08-29,0.032144,0.032571,0.030219,0.031505,0.031505,11006233
2019-08-30,0.031505,0.032275,0.031121,0.031541,0.031541,7374227
2019-08-31,0.031514,0.032495,0.030692,0.031159,0.031159,5566662
2019-09-01,0.032140,0.032459,0.030761,0.031342,0.031342,5742314
2019-09-02,0.031385,0.032513,0.030892,0.032428,0.032428,8621345
2019-09-03,0.032421,0.032784,0.031615,0.032105,0.032105,12223799
2019-09-04,0.032102,0.032742,0.031304,0.031763,0.031763,10083348
2019-09-05,0.031749,0.032344,0.031440,0.031722,0.031722,8652973
2019-09-06,0.031722,0.031930,0.030471,0.031641,0.031641,10954478
2019-09-07,0.031676,0.032701,0.031274,0.032701,0.032701,11037772
2019-09-08,0.032684,0.033398,0.031859,0.031972,0.031972,10720489
2019-09-09,0.031935,0.032319,0.030217,0.031575,0.031575,13991069
2019-09-10,0.031477,0.031856,0.030544,0.031186,0.031186,9434873
2019-09-11,0.031186,0.031326,0.029886,0.030281,0.030281,9747392
2019-09-12,0.030297,0.030956,0.030029,0.030758,0.030758,9102991
2019-09-13,0.030754,0.031276,0.030389,0.030804,0.030804,5851593
2019-09-14,0.030833,0.032688,0.030833,0.032680,0.032680,12519515
2019-09-15,0.032680,0.032771,0.032054,0.032430,0.032430,8401589
2019-09-16,0.032427,0.032735,0.031429,0.031586,0.031586,8220722
2019-09-17,0.031583,0.033703,0.030994,0.033149,0.033149,15753182
2019-09-18,0.033118,0.037225,0.033076,0.036590,0.036590,25610641
2019-09-19,0.036600,0.036840,0.032636,0.034265,0.034265,21780847
2019-09-20,0.034327,0.037041,0.033390,0.035554,0.035554,30685648
2019-09-21,0.035549,0.036119,0.034612,0.034693,0.034693,23797054
2019-09-22,0.034666,0.034820,0.032623,0.033101,0.033101,22429404
2019-09-23,0.033164,0.033242,0.031318,0.031531,0.031531,18783288
2019-09-24,0.031459,0.031607,0.025110,0.025900,0.025900,27774809
2019-09-25,0.025949,0.027254,0.025163,0.026429,0.026429,21810698
2019-09-26,0.026429,0.028187,0.025191,0.027655,0.027655,18880815
2019-09-27,0.027624,0.028982,0.026107,0.028785,0.028785,24392355
2019-09-28,0.028802,0.029032,0.027947,0.028215,0.028215,12071836
2019-09-29,0.028268,0.031663,0.027863,0.030635,0.030635,30689874
2019-09-30,0.030622,0.031247,0.028061,0.030773,0.030773,29111983
2019-10-01,0.030788,0.031165,0.029357,0.029408,0.029408,11377043
2019-10-02,0.029408,0.031196,0.029407,0.031080,0.031080,11946707
2019-10-03,0.031098,0.031351,0.029227,0.030286,0.030286,9523798
2019-10-04,0.030364,0.031685,0.029291,0.031209,0.031209,13749444
2019-10-05,0.031209,0.031802,0.030487,0.031698,0.031698,12601044
2019-10-06,0.031638,0.031716,0.030259,0.030843,0.030843,10041425
2019-10-07,0.030726,0.032635,0.030202,0.032207,0.032207,14616682
2019-10-08,0.032258,0.032745,0.031214,0.032046,0.032046,17678706
2019-10-09,0.032061,0.033815,0.031611,0.033236,0.033236,22391095
2019-10-10,0.033167,0.038610,0.033092,0.037994,0.037994,64021525
2019-10-11,0.038076,0.038076,0.034886,0.035588,0.035588,34213809
2019-10-12,0.035586,0.038684,0.035586,0.038488,0.038488,28614968
2019-10-13,0.038450,0.038699,0.035967,0.036525,0.036525,21677628
2019-10-14,0.036525,0.036956,0.035513,0.036410,0.036410,19227985
2019-10-15,0.036435,0.036772,0.033918,0.034163,0.034163,21684757
2019-10-16,0.034096,0.034255,0.031397,0.032229,0.032229,18050923
2019-10-17,0.032257,0.033520,0.031183,0.032916,0.032916,14261200
2019-10-18,0.032916,0.033575,0.030835,0.031224,0.031224,15169277
2019-10-19,0.031141,0.031918,0.030950,0.031679,0.031679,7458383
2019-10-20,0.031667,0.031874,0.030701,0.031874,0.031874,7696538
2019-10-21,0.031874,0.031934,0.030925,0.031285,0.031285,10570184
2019-10-22,0.031278,0.032097,0.030860,0.031185,0.031185,14224859
2019-10-23,0.031166,0.031365,0.027378,0.027898,0.027898,16832341
2019-10-24,0.027898,0.028485,0.027120,0.028182,0.028182,14302375
2019-10-25,0.028182,0.029689,0.027459,0.029673,0.029673,25148777
2019-10-26,0.029657,0.031958,0.028066,0.028955,0.028955,23152399
2019-10-27,0.028896,0.030557,0.027908,0.029711,0.029711,20557019
2019-10-28,0.029654,0.031629,0.029039,0.030635,0.030635,21450795
2019-10-29,0.030627,0.031217,0.029636,0.029939,0.029939,13493741
2019-10-30,0.029954,0.030053,0.028528,0.028949,0.028949,10417245
2019-10-31,0.029026,0.030338,0.028592,0.029172,0.029172,11969146
2019-11-01,0.029157,0.029442,0.028402,0.028754,0.028754,8685077
2019-11-02,0.028739,0.029804,0.028739,0.029401,0.029401,8757751
2019-11-03,0.029401,0.030527,0.029211,0.030033,0.030033,16079128
2019-11-04,0.030031,0.030276,0.028763,0.029450,0.029450,14962266
2019-11-05,0.029450,0.029696,0.028847,0.029482,0.029482,11815642
2019-11-06,0.029489,0.029954,0.029293,0.029567,0.029567,12478585
2019-11-07,0.029535,0.029781,0.029042,0.029305,0.029305,9438768
2019-11-08,0.029308,0.029722,0.027734,0.027971,0.027971,12691016
2019-11-09,0.028002,0.028898,0.027907,0.028519,0.028519,7335999
2019-11-10,0.028517,0.029631,0.028476,0.029456,0.029456,13788102
2019-11-11,0.029490,0.029554,0.027977,0.028414,0.028414,8026460
2019-11-12,0.028463,0.028744,0.027893,0.028417,0.028417,10007488
2019-11-13,0.028439,0.028607,0.027967,0.028104,0.028104,7237007
2019-11-14,0.028094,0.028346,0.027251,0.027474,0.027474,8290685
2019-11-15,0.027542,0.027617,0.026333,0.026557,0.026557,9315038
2019-11-16,0.026491,0.026973,0.026373,0.026864,0.026864,5030358
2019-11-17,0.026864,0.027258,0.026583,0.026740,0.026740,4804578
2019-11-18,0.026709,0.027194,0.025672,0.025954,0.025954,6732169
2019-11-19,0.025954,0.026262,0.024787,0.025116,0.025116,6742421
2019-11-20,0.025116,0.025303,0.024585,0.024672,0.024672,5931792
2019-11-21,0.024651,0.024778,0.022335,0.023037,0.023037,8274314
2019-11-22,0.023037,0.023663,0.020367,0.021750,0.021750,9687306
2019-11-23,0.021814,0.022967,0.021600,0.022915,0.022915,8354888
2019-11-24,0.022878,0.022950,0.021478,0.021640,0.021640,19322757
2019-11-25,0.021599,0.022452,0.019694,0.021783,0.021783,9310731
2019-11-26,0.021802,0.022727,0.021691,0.022443,0.022443,6063248
2019-11-27,0.022246,0.022981,0.020970,0.022798,0.022798,10199485
2019-11-28,0.022803,0.023188,0.022491,0.022629,0.022629,4669731
2019-11-29,0.022637,0.023550,0.022557,0.023378,0.023378,4408068
2019-11-30,0.023349,0.023734,0.022455,0.022679,0.022679,3279852
2019-12-01,0.022683,0.022816,0.021913,0.022385,0.022385,3854266
2019-12-02,0.022399,0.022845,0.021644,0.022655,0.022655,5430180
2019-12-03,0.022655,0.027369,0.022655,0.025302,0.025302,42797024
2019-12-04,0.025297,0.028303,0.024888,0.026518,0.026518,39412676
2019-12-05,0.026426,0.026986,0.024754,0.026274,0.026274,20189229
2019-12-06,0.026272,0.030025,0.025578,0.028306,0.028306,41140460
2019-12-07,0.028430,0.033721,0.028343,0.033396,0.033396,45121253
2019-12-08,0.033500,0.034151,0.031570,0.032225,0.032225,28300193
2019-12-09,0.032336,0.032915,0.030312,0.030449,0.030449,19859126
2019-12-10,0.030444,0.030596,0.023443,0.024183,0.024183,50201385
2019-12-11,0.024155,0.026794,0.024116,0.025054,0.025054,17066258
2019-12-12,0.025059,0.025065,0.023425,0.023714,0.023714,10329013
2019-12-13,0.023739,0.024851,0.023524,0.024193,0.024193,10774374
2019-12-14,0.024193,0.024266,0.022192,0.022572,0.022572,7940676
2019-12-15,0.022572,0.023274,0.022218,0.023120,0.023120,5899423
2019-12-16,0.023092,0.023666,0.021931,0.022100,0.022100,8227851
2019-12-17,0.022100,0.022313,0.020187,0.020475,0.020475,7023648
2019-12-18,0.020475,0.022705,0.020059,0.022639,0.022639,7211169
2019-12-19,0.022639,0.023486,0.021880,0.023047,0.023047,7981459
2019-12-20,0.023047,0.024344,0.023002,0.023753,0.023753,8485819
2019-12-21,0.023753,0.024078,0.022635,0.022906,0.022906,6044255
2019-12-22,0.022919,0.023645,0.022586,0.023599,0.023599,5941159
2019-12-23,0.023598,0.023861,0.022713,0.022842,0.022842,5958995
2019-12-24,0.022852,0.023461,0.022556,0.023330,0.023330,5141621
2019-12-25,0.023309,0.023477,0.022033,0.022446,0.022446,8508855
2019-12-26,0.022446,0.022882,0.022119,0.022242,0.022242,5458491
2019-12-27,0.022234,0.022688,0.022123,0.022445,0.022445,4277531
2019-12-28,0.022440,0.022842,0.022428,0.022548,0.022548,4114452
2019-12-29,0.022538,0.023357,0.022485,0.022820,0.022820,6738064
2019-12-30,0.022846,0.022956,0.022290,0.022458,0.022458,4545640
2019-12-31,0.022463,0.023424,0.022355,0.022933,0.022933,9133265
2020-01-01,0.022923,0.023370,0.022544,0.022726,0.022726,6226483
2020-01-02,0.022710,0.023120,0.021900,0.023043,0.023043,9982543
2020-01-03,0.023002,0.023258,0.021915,0.023056,0.023056,12960992
2020-01-04,0.023046,0.023350,0.022695,0.023131,0.023131,5319429
2020-01-05,0.023100,0.023639,0.023072,0.023305,0.023305,5985140
2020-01-06,0.023321,0.024161,0.023227,0.024122,0.024122,8554283
2020-01-07,0.024119,0.024809,0.023924,0.024596,0.024596,11219275
2020-01-08,0.024590,0.024900,0.023320,0.024145,0.024145,14016785
2020-01-09,0.024123,0.024277,0.023420,0.023579,0.023579,5480062
2020-01-10,0.023579,0.023923,0.023043,0.023923,0.023923,6141812
2020-01-11,0.023911,0.024455,0.023659,0.023930,0.023930,6079444
2020-01-12,0.023933,0.024289,0.023821,0.024057,0.024057,3902640
2020-01-13,0.024024,0.024156,0.023432,0.023675,0.023675,4794844
2020-01-14,0.023694,0.025350,0.023523,0.024870,0.024870,14705564
2020-01-15,0.024874,0.027122,0.024485,0.026847,0.026847,22137524
2020-01-16,0.026839,0.026909,0.024801,0.026269,0.026269,15515574
2020-01-17,0.026260,0.028248,0.026122,0.028079,0.028079,22597201
2020-01-18,0.028074,0.028275,0.027128,0.027289,0.027289,11377628
2020-01-19,0.027307,0.027807,0.025760,0.026164,0.026164,10457932
2020-01-20,0.026155,0.026306,0.025437,0.025970,0.025970,6751634
2020-01-21,0.025937,0.027056,0.025744,0.026589,0.026589,13142107
2020-01-22,0.026607,0.026980,0.026429,0.026633,0.026633,5660220
2020-01-23,0.026638,0.026752,0.025300,0.025534,0.025534,5633389
2020-01-24,0.025538,0.026189,0.024958,0.025847,0.025847,5779272
2020-01-25,0.025843,0.026127,0.025278,0.025895,0.025895,5567264
2020-01-26,0.025893,0.026584,0.025760,0.026406,0.026406,5643423
2020-01-27,0.026434,0.027045,0.026174,0.026851,0.026851,8592827
2020-01-28,0.026850,0.027500,0.026459,0.027489,0.027489,8396331
2020-01-29,0.027504,0.027504,0.026576,0.027059,0.027059,8378863
2020-01-30,0.027038,0.027915,0.026948,0.027847,0.027847,9918923
2020-01-31,0.027849,0.028061,0.026989,0.027563,0.027563,7267103
2020-02-01,0.027537,0.027869,0.027231,0.027705,0.027705,5685381
2020-02-02,0.027718,0.028834,0.027211,0.028299,0.028299,11718674
2020-02-03,0.028299,0.031259,0.028219,0.030562,0.030562,21787637
2020-02-04,0.030557,0.032398,0.030272,0.031499,0.031499,26865882
2020-02-05,0.031503,0.031950,0.030409,0.031627,0.031627,24457076
2020-02-06,0.031636,0.035224,0.031425,0.034265,0.034265,32960323
2020-02-07,0.034303,0.037396,0.034269,0.036259,0.036259,34976709
2020-02-08,0.036308,0.036380,0.033177,0.033772,0.033772,33311952
2020-02-09,0.033781,0.035299,0.032578,0.034431,0.034431,29025362
2020-02-10,0.034327,0.034750,0.032219,0.033781,0.033781,27608556
2020-02-11,0.033779,0.035219,0.032409,0.034508,0.034508,28151923
2020-02-12,0.034507,0.037917,0.034453,0.036979,0.036979,36489692
2020-02-13,0.036971,0.037581,0.034856,0.036264,0.036264,26003385
2020-02-14,0.036220,0.041542,0.035884,0.040192,0.040192,66877669
2020-02-15,0.040192,0.041303,0.036634,0.037031,0.037031,31003907
2020-02-16,0.037084,0.038300,0.032554,0.035435,0.035435,32917808
2020-02-17,0.035477,0.035477,0.030950,0.033175,0.033175,34276992
2020-02-18,0.033083,0.034616,0.031970,0.034515,0.034515,26168480
2020-02-19,0.034532,0.035002,0.031073,0.031088,0.031088,16379287
2020-02-20,0.031092,0.031488,0.029877,0.030713,0.030713,19637218
2020-02-21,0.030708,0.031897,0.030557,0.031220,0.031220,16010345
2020-02-22,0.031161,0.031293,0.030032,0.030276,0.030276,11353171
2020-02-23,0.030284,0.031973,0.030243,0.031771,0.031771,13541200
2020-02-24,0.031748,0.032192,0.028844,0.029565,0.029565,19381789
2020-02-25,0.029559,0.029602,0.027073,0.027499,0.027499,24675905
2020-02-26,0.027488,0.027564,0.024740,0.026018,0.026018,25617834
2020-02-27,0.025971,0.027411,0.024814,0.026924,0.026924,23440749
2020-02-28,0.026918,0.027250,0.024799,0.025935,0.025935,16770481
2020-02-29,0.025935,0.026694,0.025454,0.025784,0.025784,10556572
2020-03-01,0.025765,0.026126,0.024603,0.025066,0.025066,9259434
2020-03-02,0.025044,0.026691,0.024960,0.026371,0.026371,11419253
2020-03-03,0.026358,0.026487,0.025653,0.026014,0.026014,10262460
2020-03-04,0.026008,0.027834,0.025920,0.027552,0.027552,22723656
2020-03-05,0.027556,0.029141,0.027512,0.028407,0.028407,20796874
2020-03-06,0.028407,0.028585,0.027428,0.027860,0.027860,16477856
2020-03-07,0.027883,0.028683,0.026616,0.026636,0.026636,17199510
2020-03-08,0.026632,0.026637,0.023380,0.023462,0.023462,15862168
2020-03-09,0.023437,0.024020,0.022072,0.023414,0.023414,16853852
2020-03-10,0.023494,0.024133,0.022863,0.023556,0.023556,10766368
2020-03-11,0.023561,0.024069,0.021969,0.023135,0.023135,12336651
2020-03-12,0.023154,0.023253,0.011670,0.011746,0.011746,20790448
2020-03-13,0.011740,0.015467,0.008794,0.014349,0.014349,24249779
2020-03-14,0.014396,0.015264,0.013415,0.013616,0.013616,9054775
2020-03-15,0.013616,0.015302,0.013459,0.013985,0.013985,7504862
2020-03-16,0.013977,0.013978,0.010964,0.012071,0.012071,11147688
2020-03-17,0.012084,0.013453,0.012052,0.012798,0.012798,7903580
2020-03-18,0.012736,0.013003,0.012182,0.012746,0.012746,6715537
2020-03-19,0.012725,0.015572,0.012725,0.015330,0.015330,11853490
2020-03-20,0.015314,0.017513,0.013806,0.014762,0.014762,12460142
2020-03-21,0.014783,0.015138,0.013988,0.014722,0.014722,6661881
2020-03-22,0.014740,0.015218,0.013297,0.013367,0.013367,6394716
2020-03-23,0.013367,0.014633,0.013211,0.014633,0.014633,8289104
2020-03-24,0.014646,0.015284,0.014491,0.015147,0.015147,9545622
2020-03-25,0.015140,0.015453,0.014645,0.015109,0.015109,6574314
2020-03-26,0.015109,0.016064,0.015075,0.015690,0.015690,8881184
2020-03-27,0.015689,0.015861,0.014746,0.014751,0.014751,6634682
2020-03-28,0.014755,0.014755,0.013925,0.014240,0.014240,6193815
2020-03-29,0.014253,0.014381,0.013611,0.013738,0.013738,3769563
2020-03-30,0.013734,0.015086,0.013672,0.014845,0.014845,6056858
2020-03-31,0.014806,0.015426,0.014754,0.015351,0.015351,7490832
2020-04-01,0.015351,0.015889,0.014836,0.015889,0.015889,10102434
2020-04-02,0.015792,0.016246,0.015341,0.015779,0.015779,10803507
2020-04-03,0.015790,0.016078,0.015201,0.015489,0.015489,7936551
2020-04-04,0.015489,0.015715,0.015320,0.015694,0.015694,5806775
2020-04-05,0.015707,0.015734,0.015301,0.015510,0.015510,4281262
2020-04-06,0.015516,0.016909,0.015473,0.016892,0.016892,10252119
2020-04-07,0.016911,0.017602,0.016376,0.016558,0.016558,12574402
2020-04-08,0.016593,0.017326,0.016452,0.017180,0.017180,8195080
2020-04-09,0.017181,0.018467,0.016882,0.018317,0.018317,16963505
2020-04-10,0.018277,0.018366,0.015929,0.016313,0.016313,13993783
2020-04-11,0.016313,0.016973,0.016100,0.016476,0.016476,9403572
2020-04-12,0.016482,0.017214,0.016234,0.016742,0.016742,7623132
2020-04-13,0.016733,0.016749,0.015742,0.016172,0.016172,8655686
2020-04-14,0.016182,0.016606,0.015990,0.016322,0.016322,6262956
2020-04-15,0.016331,0.016790,0.015130,0.015538,0.015538,4756865
2020-04-16,0.015547,0.017020,0.014967,0.016907,0.016907,10998339
2020-04-17,null,null,null,null,null,null
2020-04-18,0.016472,0.017625,0.016472,0.017416,0.017416,5346557
2020-04-19,0.017420,0.017443,0.016617,0.016940,0.016940,7343724
2020-04-20,0.016930,0.017754,0.016022,0.016314,0.016314,13278002
2020-04-21,0.016280,0.016503,0.015838,0.016103,0.016103,6334401
2020-04-22,0.016224,0.016904,0.015950,0.016773,0.016773,6900479
2020-04-23,0.016754,0.017312,0.016506,0.017259,0.017259,11137112
2020-04-24,0.017246,0.018083,0.017246,0.017871,0.017871,10037558
2020-04-25,0.017874,0.019146,0.017631,0.019015,0.019015,18063310
2020-04-26,0.019106,0.020776,0.019068,0.020006,0.020006,29432308
2020-04-27,0.020091,0.020170,0.018759,0.019279,0.019279,18509169
2020-04-28,0.019422,0.019677,0.019008,0.019522,0.019522,10823721
2020-04-29,0.019430,0.020950,0.019340,0.020440,0.020440,18321977
2020-04-30,0.020488,0.020851,0.018915,0.019031,0.019031,16098383
2020-05-01,0.019031,0.020485,0.019031,0.019922,0.019922,12585277
2020-05-02,0.020001,0.021740,0.019569,0.021470,0.021470,21840785
2020-05-03,0.021390,0.022094,0.020502,0.020688,0.020688,22289761
2020-05-04,0.020693,0.021656,0.019626,0.021357,0.021357,18825126
2020-05-05,0.021323,0.022474,0.020796,0.021989,0.021989,24235009
2020-05-06,0.021951,0.023472,0.021739,0.021912,0.021912,34250850
2020-05-07,0.021912,0.022303,0.021125,0.021766,0.021766,25511008
2020-05-08,0.021766,0.022485,0.021311,0.021942,0.021942,18285377
2020-05-09,0.021962,0.022214,0.021195,0.021229,0.021229,13176969
2020-05-10,0.021227,0.021227,0.018010,0.019031,0.019031,16235770
2020-05-11,0.019058,0.019231,0.017520,0.018385,0.018385,12627778
2020-05-12,0.018418,0.019814,0.018209,0.019404,0.019404,26755166
2020-05-13,0.019374,0.019887,0.019236,0.019316,0.019316,23944140
2020-05-14,0.019424,0.019570,0.018986,0.019083,0.019083,28610760
2020-05-15,0.019075,0.019297,0.018382,0.018545,0.018545,17159418
2020-05-16,0.018541,0.019709,0.018378,0.019138,0.019138,20985392
2020-05-17,0.019138,0.019483,0.019025,0.019045,0.019045,17647840
2020-05-18,0.019043,0.019591,0.018995,0.019133,0.019133,17881510
2020-05-19,0.019189,0.019754,0.018782,0.019449,0.019449,20506897
2020-05-20,0.019490,0.019740,0.018538,0.019173,0.019173,19705345
2020-05-21,0.019146,0.019292,0.017530,0.018575,0.018575,23343189
2020-05-22,0.018543,0.019695,0.018247,0.019424,0.019424,19765689
2020-05-23,0.019339,0.019759,0.018674,0.019346,0.019346,11969291
2020-05-24,0.019350,0.020449,0.019115,0.019461,0.019461,22403381
2020-05-25,0.019373,0.020499,0.019012,0.020334,0.020334,26082073
2020-05-26,0.020329,0.021209,0.019781,0.020799,0.020799,32858017
2020-05-27,0.020799,0.021490,0.019965,0.020447,0.020447,24133127
2020-05-28,0.020418,0.020795,0.019957,0.020553,0.020553,18348717
2020-05-29,0.020551,0.020890,0.020301,0.020758,0.020758,12615722
2020-05-30,0.020757,0.021410,0.020463,0.021183,0.021183,18895013
2020-05-31,0.021183,0.021710,0.019476,0.019786,0.019786,27117092
2020-06-01,0.019828,0.020748,0.019474,0.020662,0.020662,21046890
2020-06-02,0.020682,0.021098,0.019374,0.020002,0.020002,19257506
2020-06-03,0.020002,0.020433,0.019736,0.020300,0.020300,9713677
2020-06-04,0.020340,0.020559,0.019693,0.020310,0.020310,12608701
2020-06-05,0.020310,0.020398,0.019993,0.020063,0.020063,7919656
2020-06-06,0.020063,0.020386,0.019826,0.020021,0.020021,9678001
2020-06-07,0.020021,0.020169,0.019380,0.020160,0.020160,12981577
2020-06-08,0.020162,0.021259,0.020074,0.020827,0.020827,19296683
2020-06-09,0.020837,0.021190,0.020394,0.020839,0.020839,12698368
2020-06-10,0.020839,0.021487,0.020628,0.021248,0.021248,22144232
2020-06-11,0.021248,0.021881,0.019205,0.019574,0.019574,25325590
2020-06-12,0.019564,0.020360,0.019386,0.020045,0.020045,14268630
2020-06-13,0.020055,0.020595,0.019754,0.020538,0.020538,17532993
2020-06-14,0.020560,0.020662,0.019759,0.020030,0.020030,14969230
2020-06-15,0.020030,0.020100,0.018842,0.019853,0.019853,15985299
2020-06-16,0.019827,0.021846,0.019745,0.021548,0.021548,31709548
2020-06-17,0.021555,0.022604,0.021219,0.021970,0.021970,42030080
2020-06-18,0.021970,0.023016,0.021572,0.021948,0.021948,38002062
2020-06-19,0.021989,0.022092,0.020829,0.020885,0.020885,21732534
2020-06-20,0.020885,0.021381,0.020427,0.020838,0.020838,18260710
2020-06-21,0.020822,0.021779,0.020568,0.020637,0.020637,17767903
2020-06-22,0.020616,0.021274,0.020604,0.021185,0.021185,16379962
2020-06-23,0.021156,0.021730,0.020992,0.021362,0.021362,15161783
2020-06-24,0.021394,0.021711,0.020132,0.020424,0.020424,15984166
2020-06-25,0.020451,0.020451,0.019609,0.019904,0.019904,16427092
2020-06-26,0.019953,0.020116,0.019217,0.019370,0.019370,18422126
2020-06-27,0.019393,0.019627,0.017918,0.018320,0.018320,13367634
2020-06-28,0.018320,0.019343,0.018023,0.018956,0.018956,9796466
2020-06-29,0.018956,0.019193,0.018621,0.018995,0.018995,7776398
2020-06-30,0.018996,0.019262,0.018723,0.018940,0.018940,7501059
2020-07-01,0.018910,0.019257,0.018588,0.018894,0.018894,6518437
2020-07-02,0.018884,0.019034,0.018104,0.018490,0.018490,11273030
2020-07-03,0.018446,0.018561,0.017955,0.018117,0.018117,14939944
2020-07-04,0.018118,0.019023,0.018020,0.018780,0.018780,15795561
2020-07-05,0.018782,0.019032,0.018020,0.018240,0.018240,10298843
2020-07-06,0.018240,0.018967,0.018199,0.018931,0.018931,9159601
2020-07-07,0.018921,0.019158,0.018588,0.018939,0.018939,9877678
2020-07-08,0.018941,0.020269,0.018912,0.020023,0.020023,20607936
2020-07-09,0.020023,0.020328,0.019378,0.019687,0.019687,14291312
2020-07-10,0.019637,0.019862,0.019299,0.019724,0.019724,9426020
2020-07-11,0.019725,0.020582,0.019688,0.020281,0.020281,15773580
2020-07-12,0.020259,0.020587,0.019706,0.020077,0.020077,10912430
2020-07-13,0.020077,0.023459,0.019854,0.023032,0.023032,88261647
2020-07-14,0.022971,0.024122,0.021062,0.021259,0.021259,80767447
2020-07-15,0.021252,0.021439,0.020249,0.020370,0.020370,30711809
2020-07-16,0.020369,0.020491,0.018917,0.019652,0.019652,25522642
2020-07-17,0.019746,0.020378,0.019419,0.020205,0.020205,13512526
2020-07-18,0.020202,0.020468,0.019724,0.020026,0.020026,7273681
2020-07-19,0.020022,0.020444,0.019710,0.020013,0.020013,9625790
2020-07-20,0.020009,0.021345,0.019904,0.020540,0.020540,24949288
